Index	Video	Part	Numparts	Pixel2PR	Blur width
505	2018_05_31_11_54_11.mj2	37	39	18	234
506	2018_05_31_11_54_11.mj2	38	39	18	234
507	2018_05_31_11_54_11.mj2	39	39	18	234
508	2018_05_31_11_54_11.mj2	1	39	18	252
509	2018_05_31_11_54_11.mj2	2	39	18	252
510	2018_05_31_11_54_11.mj2	3	39	18	252
511	2018_05_31_11_54_11.mj2	4	39	18	252
512	2018_05_31_11_54_11.mj2	5	39	18	252
513	2018_05_31_11_54_11.mj2	6	39	18	252
514	2018_05_31_11_54_11.mj2	7	39	18	252
515	2018_05_31_11_54_11.mj2	8	39	18	252
516	2018_05_31_11_54_11.mj2	9	39	18	252
517	2018_05_31_11_54_11.mj2	10	39	18	252
518	2018_05_31_11_54_11.mj2	11	39	18	252
519	2018_05_31_11_54_11.mj2	12	39	18	252
520	2018_05_31_11_54_11.mj2	13	39	18	252
521	2018_05_31_11_54_11.mj2	14	39	18	252
522	2018_05_31_11_54_11.mj2	15	39	18	252
523	2018_05_31_11_54_11.mj2	16	39	18	252
524	2018_05_31_11_54_11.mj2	17	39	18	252
525	2018_05_31_11_54_11.mj2	18	39	18	252
526	2018_05_31_11_54_11.mj2	19	39	18	252
527	2018_05_31_11_54_11.mj2	20	39	18	252
528	2018_05_31_11_54_11.mj2	21	39	18	252
529	2018_05_31_11_54_11.mj2	22	39	18	252
530	2018_05_31_11_54_11.mj2	23	39	18	252
531	2018_05_31_11_54_11.mj2	24	39	18	252
532	2018_05_31_11_54_11.mj2	25	39	18	252
533	2018_05_31_11_54_11.mj2	26	39	18	252
534	2018_05_31_11_54_11.mj2	27	39	18	252
535	2018_05_31_11_54_11.mj2	28	39	18	252
536	2018_05_31_11_54_11.mj2	29	39	18	252
537	2018_05_31_11_54_11.mj2	30	39	18	252
538	2018_05_31_11_54_11.mj2	31	39	18	252
539	2018_05_31_11_54_11.mj2	32	39	18	252
540	2018_05_31_11_54_11.mj2	33	39	18	252
541	2018_05_31_11_54_11.mj2	34	39	18	252
542	2018_05_31_11_54_11.mj2	35	39	18	252
543	2018_05_31_11_54_11.mj2	36	39	18	252
544	2018_05_31_11_54_11.mj2	37	39	18	252
545	2018_05_31_11_54_11.mj2	38	39	18	252
546	2018_05_31_11_54_11.mj2	39	39	18	252
547	2018_05_31_11_54_11.mj2	1	39	18	270
548	2018_05_31_11_54_11.mj2	2	39	18	270
549	2018_05_31_11_54_11.mj2	3	39	18	270
550	2018_05_31_11_54_11.mj2	4	39	18	270
551	2018_05_31_11_54_11.mj2	5	39	18	270
552	2018_05_31_11_54_11.mj2	6	39	18	270
553	2018_05_31_11_54_11.mj2	7	39	18	270
554	2018_05_31_11_54_11.mj2	8	39	18	270
555	2018_05_31_11_54_11.mj2	9	39	18	270
556	2018_05_31_11_54_11.mj2	10	39	18	270
557	2018_05_31_11_54_11.mj2	11	39	18	270
558	2018_05_31_11_54_11.mj2	12	39	18	270
559	2018_05_31_11_54_11.mj2	13	39	18	270
560	2018_05_31_11_54_11.mj2	14	39	18	270
561	2018_05_31_11_54_11.mj2	15	39	18	270
562	2018_05_31_11_54_11.mj2	16	39	18	270
563	2018_05_31_11_54_11.mj2	17	39	18	270
564	2018_05_31_11_54_11.mj2	18	39	18	270
565	2018_05_31_11_54_11.mj2	19	39	18	270
566	2018_05_31_11_54_11.mj2	20	39	18	270
567	2018_05_31_11_54_11.mj2	21	39	18	270
568	2018_05_31_11_54_11.mj2	22	39	18	270
569	2018_05_31_11_54_11.mj2	23	39	18	270
570	2018_05_31_11_54_11.mj2	24	39	18	270
571	2018_05_31_11_54_11.mj2	25	39	18	270
572	2018_05_31_11_54_11.mj2	26	39	18	270
573	2018_05_31_11_54_11.mj2	27	39	18	270
574	2018_05_31_11_54_11.mj2	28	39	18	270
575	2018_05_31_11_54_11.mj2	29	39	18	270
576	2018_05_31_11_54_11.mj2	30	39	18	270
577	2018_05_31_11_54_11.mj2	31	39	18	270
578	2018_05_31_11_54_11.mj2	32	39	18	270
579	2018_05_31_11_54_11.mj2	33	39	18	270
580	2018_05_31_11_54_11.mj2	34	39	18	270
581	2018_05_31_11_54_11.mj2	35	39	18	270
582	2018_05_31_11_54_11.mj2	36	39	18	270
583	2018_05_31_11_54_11.mj2	37	39	18	270
584	2018_05_31_11_54_11.mj2	38	39	18	270
585	2018_05_31_11_54_11.mj2	39	39	18	270
586	2018_05_31_11_54_11.mj2	1	39	18	288
587	2018_05_31_11_54_11.mj2	2	39	18	288
588	2018_05_31_11_54_11.mj2	3	39	18	288
589	2018_05_31_11_54_11.mj2	4	39	18	288
590	2018_05_31_11_54_11.mj2	5	39	18	288
591	2018_05_31_11_54_11.mj2	6	39	18	288
592	2018_05_31_11_54_11.mj2	7	39	18	288
593	2018_05_31_11_54_11.mj2	8	39	18	288
594	2018_05_31_11_54_11.mj2	9	39	18	288
595	2018_05_31_11_54_11.mj2	10	39	18	288
596	2018_05_31_11_54_11.mj2	11	39	18	288
597	2018_05_31_11_54_11.mj2	12	39	18	288
598	2018_05_31_11_54_11.mj2	13	39	18	288
599	2018_05_31_11_54_11.mj2	14	39	18	288
600	2018_05_31_11_54_11.mj2	15	39	18	288
601	2018_05_31_11_54_11.mj2	16	39	18	288
602	2018_05_31_11_54_11.mj2	17	39	18	288
603	2018_05_31_11_54_11.mj2	18	39	18	288
604	2018_05_31_11_54_11.mj2	19	39	18	288
605	2018_05_31_11_54_11.mj2	20	39	18	288
606	2018_05_31_11_54_11.mj2	21	39	18	288
607	2018_05_31_11_54_11.mj2	22	39	18	288
608	2018_05_31_11_54_11.mj2	23	39	18	288
609	2018_05_31_11_54_11.mj2	24	39	18	288
610	2018_05_31_11_54_11.mj2	25	39	18	288
611	2018_05_31_11_54_11.mj2	26	39	18	288
612	2018_05_31_11_54_11.mj2	27	39	18	288
613	2018_05_31_11_54_11.mj2	28	39	18	288
614	2018_05_31_11_54_11.mj2	29	39	18	288
615	2018_05_31_11_54_11.mj2	30	39	18	288
616	2018_05_31_11_54_11.mj2	31	39	18	288
617	2018_05_31_11_54_11.mj2	32	39	18	288
618	2018_05_31_11_54_11.mj2	33	39	18	288
619	2018_05_31_11_54_11.mj2	34	39	18	288
620	2018_05_31_11_54_11.mj2	35	39	18	288
621	2018_05_31_11_54_11.mj2	36	39	18	288
622	2018_05_31_11_54_11.mj2	37	39	18	288
623	2018_05_31_11_54_11.mj2	38	39	18	288
624	2018_05_31_11_54_11.mj2	39	39	18	288
625	2018_05_31_11_54_11.mj2	1	39	36	18
626	2018_05_31_11_54_11.mj2	2	39	36	18
627	2018_05_31_11_54_11.mj2	3	39	36	18
628	2018_05_31_11_54_11.mj2	4	39	36	18
629	2018_05_31_11_54_11.mj2	5	39	36	18
630	2018_05_31_11_54_11.mj2	6	39	36	18
631	2018_05_31_11_54_11.mj2	7	39	36	18
632	2018_05_31_11_54_11.mj2	8	39	36	18
633	2018_05_31_11_54_11.mj2	9	39	36	18
634	2018_05_31_11_54_11.mj2	10	39	36	18
635	2018_05_31_11_54_11.mj2	11	39	36	18
636	2018_05_31_11_54_11.mj2	12	39	36	18
637	2018_05_31_11_54_11.mj2	13	39	36	18
638	2018_05_31_11_54_11.mj2	14	39	36	18
639	2018_05_31_11_54_11.mj2	15	39	36	18
640	2018_05_31_11_54_11.mj2	16	39	36	18
641	2018_05_31_11_54_11.mj2	17	39	36	18
642	2018_05_31_11_54_11.mj2	18	39	36	18
643	2018_05_31_11_54_11.mj2	19	39	36	18
644	2018_05_31_11_54_11.mj2	20	39	36	18
645	2018_05_31_11_54_11.mj2	21	39	36	18
646	2018_05_31_11_54_11.mj2	22	39	36	18
647	2018_05_31_11_54_11.mj2	23	39	36	18
648	2018_05_31_11_54_11.mj2	24	39	36	18
649	2018_05_31_11_54_11.mj2	25	39	36	18
650	2018_05_31_11_54_11.mj2	26	39	36	18
651	2018_05_31_11_54_11.mj2	27	39	36	18
652	2018_05_31_11_54_11.mj2	28	39	36	18
653	2018_05_31_11_54_11.mj2	29	39	36	18
654	2018_05_31_11_54_11.mj2	30	39	36	18
655	2018_05_31_11_54_11.mj2	31	39	36	18
656	2018_05_31_11_54_11.mj2	32	39	36	18
657	2018_05_31_11_54_11.mj2	33	39	36	18
658	2018_05_31_11_54_11.mj2	34	39	36	18
659	2018_05_31_11_54_11.mj2	35	39	36	18
660	2018_05_31_11_54_11.mj2	36	39	36	18
661	2018_05_31_11_54_11.mj2	37	39	36	18
662	2018_05_31_11_54_11.mj2	38	39	36	18
663	2018_05_31_11_54_11.mj2	39	39	36	18
664	2018_05_31_11_54_11.mj2	1	39	36	36
665	2018_05_31_11_54_11.mj2	2	39	36	36
666	2018_05_31_11_54_11.mj2	3	39	36	36
667	2018_05_31_11_54_11.mj2	4	39	36	36
668	2018_05_31_11_54_11.mj2	5	39	36	36
669	2018_05_31_11_54_11.mj2	6	39	36	36
670	2018_05_31_11_54_11.mj2	7	39	36	36
671	2018_05_31_11_54_11.mj2	8	39	36	36
672	2018_05_31_11_54_11.mj2	9	39	36	36
673	2018_05_31_11_54_11.mj2	10	39	36	36
674	2018_05_31_11_54_11.mj2	11	39	36	36
675	2018_05_31_11_54_11.mj2	12	39	36	36
676	2018_05_31_11_54_11.mj2	13	39	36	36
677	2018_05_31_11_54_11.mj2	14	39	36	36
678	2018_05_31_11_54_11.mj2	15	39	36	36
679	2018_05_31_11_54_11.mj2	16	39	36	36
680	2018_05_31_11_54_11.mj2	17	39	36	36
681	2018_05_31_11_54_11.mj2	18	39	36	36
682	2018_05_31_11_54_11.mj2	19	39	36	36
683	2018_05_31_11_54_11.mj2	20	39	36	36
684	2018_05_31_11_54_11.mj2	21	39	36	36
685	2018_05_31_11_54_11.mj2	22	39	36	36
686	2018_05_31_11_54_11.mj2	23	39	36	36
687	2018_05_31_11_54_11.mj2	24	39	36	36
688	2018_05_31_11_54_11.mj2	25	39	36	36
689	2018_05_31_11_54_11.mj2	26	39	36	36
690	2018_05_31_11_54_11.mj2	27	39	36	36
691	2018_05_31_11_54_11.mj2	28	39	36	36
692	2018_05_31_11_54_11.mj2	29	39	36	36
693	2018_05_31_11_54_11.mj2	30	39	36	36
694	2018_05_31_11_54_11.mj2	31	39	36	36
695	2018_05_31_11_54_11.mj2	32	39	36	36
696	2018_05_31_11_54_11.mj2	33	39	36	36
697	2018_05_31_11_54_11.mj2	34	39	36	36
698	2018_05_31_11_54_11.mj2	35	39	36	36
699	2018_05_31_11_54_11.mj2	36	39	36	36
700	2018_05_31_11_54_11.mj2	37	39	36	36
701	2018_05_31_11_54_11.mj2	38	39	36	36
702	2018_05_31_11_54_11.mj2	39	39	36	36
703	2018_05_31_11_54_11.mj2	1	39	36	54
704	2018_05_31_11_54_11.mj2	2	39	36	54
705	2018_05_31_11_54_11.mj2	3	39	36	54
706	2018_05_31_11_54_11.mj2	4	39	36	54
707	2018_05_31_11_54_11.mj2	5	39	36	54
708	2018_05_31_11_54_11.mj2	6	39	36	54
709	2018_05_31_11_54_11.mj2	7	39	36	54
710	2018_05_31_11_54_11.mj2	8	39	36	54
711	2018_05_31_11_54_11.mj2	9	39	36	54
712	2018_05_31_11_54_11.mj2	10	39	36	54
713	2018_05_31_11_54_11.mj2	11	39	36	54
714	2018_05_31_11_54_11.mj2	12	39	36	54
715	2018_05_31_11_54_11.mj2	13	39	36	54
716	2018_05_31_11_54_11.mj2	14	39	36	54
717	2018_05_31_11_54_11.mj2	15	39	36	54
718	2018_05_31_11_54_11.mj2	16	39	36	54
719	2018_05_31_11_54_11.mj2	17	39	36	54
720	2018_05_31_11_54_11.mj2	18	39	36	54
721	2018_05_31_11_54_11.mj2	19	39	36	54
722	2018_05_31_11_54_11.mj2	20	39	36	54
723	2018_05_31_11_54_11.mj2	21	39	36	54
724	2018_05_31_11_54_11.mj2	22	39	36	54
725	2018_05_31_11_54_11.mj2	23	39	36	54
726	2018_05_31_11_54_11.mj2	24	39	36	54
727	2018_05_31_11_54_11.mj2	25	39	36	54
728	2018_05_31_11_54_11.mj2	26	39	36	54
729	2018_05_31_11_54_11.mj2	27	39	36	54
730	2018_05_31_11_54_11.mj2	28	39	36	54
731	2018_05_31_11_54_11.mj2	29	39	36	54
732	2018_05_31_11_54_11.mj2	30	39	36	54
733	2018_05_31_11_54_11.mj2	31	39	36	54
734	2018_05_31_11_54_11.mj2	32	39	36	54
735	2018_05_31_11_54_11.mj2	33	39	36	54
736	2018_05_31_11_54_11.mj2	34	39	36	54
737	2018_05_31_11_54_11.mj2	35	39	36	54
738	2018_05_31_11_54_11.mj2	36	39	36	54
739	2018_05_31_11_54_11.mj2	37	39	36	54
740	2018_05_31_11_54_11.mj2	38	39	36	54
741	2018_05_31_11_54_11.mj2	39	39	36	54
742	2018_05_31_11_54_11.mj2	1	39	36	72
743	2018_05_31_11_54_11.mj2	2	39	36	72
744	2018_05_31_11_54_11.mj2	3	39	36	72
745	2018_05_31_11_54_11.mj2	4	39	36	72
746	2018_05_31_11_54_11.mj2	5	39	36	72
747	2018_05_31_11_54_11.mj2	6	39	36	72
748	2018_05_31_11_54_11.mj2	7	39	36	72
749	2018_05_31_11_54_11.mj2	8	39	36	72
750	2018_05_31_11_54_11.mj2	9	39	36	72
751	2018_05_31_11_54_11.mj2	10	39	36	72
752	2018_05_31_11_54_11.mj2	11	39	36	72
753	2018_05_31_11_54_11.mj2	12	39	36	72
754	2018_05_31_11_54_11.mj2	13	39	36	72
755	2018_05_31_11_54_11.mj2	14	39	36	72
756	2018_05_31_11_54_11.mj2	15	39	36	72
757	2018_05_31_11_54_11.mj2	16	39	36	72
758	2018_05_31_11_54_11.mj2	17	39	36	72
759	2018_05_31_11_54_11.mj2	18	39	36	72
760	2018_05_31_11_54_11.mj2	19	39	36	72
761	2018_05_31_11_54_11.mj2	20	39	36	72
762	2018_05_31_11_54_11.mj2	21	39	36	72
763	2018_05_31_11_54_11.mj2	22	39	36	72
764	2018_05_31_11_54_11.mj2	23	39	36	72
765	2018_05_31_11_54_11.mj2	24	39	36	72
766	2018_05_31_11_54_11.mj2	25	39	36	72
767	2018_05_31_11_54_11.mj2	26	39	36	72
768	2018_05_31_11_54_11.mj2	27	39	36	72
769	2018_05_31_11_54_11.mj2	28	39	36	72
770	2018_05_31_11_54_11.mj2	29	39	36	72
771	2018_05_31_11_54_11.mj2	30	39	36	72
772	2018_05_31_11_54_11.mj2	31	39	36	72
773	2018_05_31_11_54_11.mj2	32	39	36	72
774	2018_05_31_11_54_11.mj2	33	39	36	72
775	2018_05_31_11_54_11.mj2	34	39	36	72
776	2018_05_31_11_54_11.mj2	35	39	36	72
777	2018_05_31_11_54_11.mj2	36	39	36	72
778	2018_05_31_11_54_11.mj2	37	39	36	72
779	2018_05_31_11_54_11.mj2	38	39	36	72
780	2018_05_31_11_54_11.mj2	39	39	36	72
781	2018_05_31_11_54_11.mj2	1	39	36	90
782	2018_05_31_11_54_11.mj2	2	39	36	90
783	2018_05_31_11_54_11.mj2	3	39	36	90
784	2018_05_31_11_54_11.mj2	4	39	36	90
785	2018_05_31_11_54_11.mj2	5	39	36	90
786	2018_05_31_11_54_11.mj2	6	39	36	90
787	2018_05_31_11_54_11.mj2	7	39	36	90
788	2018_05_31_11_54_11.mj2	8	39	36	90
789	2018_05_31_11_54_11.mj2	9	39	36	90
790	2018_05_31_11_54_11.mj2	10	39	36	90
791	2018_05_31_11_54_11.mj2	11	39	36	90
792	2018_05_31_11_54_11.mj2	12	39	36	90
793	2018_05_31_11_54_11.mj2	13	39	36	90
794	2018_05_31_11_54_11.mj2	14	39	36	90
795	2018_05_31_11_54_11.mj2	15	39	36	90
796	2018_05_31_11_54_11.mj2	16	39	36	90
797	2018_05_31_11_54_11.mj2	17	39	36	90
798	2018_05_31_11_54_11.mj2	18	39	36	90
799	2018_05_31_11_54_11.mj2	19	39	36	90
800	2018_05_31_11_54_11.mj2	20	39	36	90
801	2018_05_31_11_54_11.mj2	21	39	36	90
802	2018_05_31_11_54_11.mj2	22	39	36	90
803	2018_05_31_11_54_11.mj2	23	39	36	90
804	2018_05_31_11_54_11.mj2	24	39	36	90
805	2018_05_31_11_54_11.mj2	25	39	36	90
806	2018_05_31_11_54_11.mj2	26	39	36	90
807	2018_05_31_11_54_11.mj2	27	39	36	90
808	2018_05_31_11_54_11.mj2	28	39	36	90
809	2018_05_31_11_54_11.mj2	29	39	36	90
810	2018_05_31_11_54_11.mj2	30	39	36	90
811	2018_05_31_11_54_11.mj2	31	39	36	90
812	2018_05_31_11_54_11.mj2	32	39	36	90
813	2018_05_31_11_54_11.mj2	33	39	36	90
814	2018_05_31_11_54_11.mj2	34	39	36	90
815	2018_05_31_11_54_11.mj2	35	39	36	90
816	2018_05_31_11_54_11.mj2	36	39	36	90
817	2018_05_31_11_54_11.mj2	37	39	36	90
818	2018_05_31_11_54_11.mj2	38	39	36	90
819	2018_05_31_11_54_11.mj2	39	39	36	90
820	2018_05_31_11_54_11.mj2	1	39	36	108
821	2018_05_31_11_54_11.mj2	2	39	36	108
822	2018_05_31_11_54_11.mj2	3	39	36	108
823	2018_05_31_11_54_11.mj2	4	39	36	108
824	2018_05_31_11_54_11.mj2	5	39	36	108
825	2018_05_31_11_54_11.mj2	6	39	36	108
826	2018_05_31_11_54_11.mj2	7	39	36	108
827	2018_05_31_11_54_11.mj2	8	39	36	108
828	2018_05_31_11_54_11.mj2	9	39	36	108
829	2018_05_31_11_54_11.mj2	10	39	36	108
830	2018_05_31_11_54_11.mj2	11	39	36	108
831	2018_05_31_11_54_11.mj2	12	39	36	108
832	2018_05_31_11_54_11.mj2	13	39	36	108
833	2018_05_31_11_54_11.mj2	14	39	36	108
834	2018_05_31_11_54_11.mj2	15	39	36	108
835	2018_05_31_11_54_11.mj2	16	39	36	108
836	2018_05_31_11_54_11.mj2	17	39	36	108
837	2018_05_31_11_54_11.mj2	18	39	36	108
838	2018_05_31_11_54_11.mj2	19	39	36	108
839	2018_05_31_11_54_11.mj2	20	39	36	108
840	2018_05_31_11_54_11.mj2	21	39	36	108
841	2018_05_31_11_54_11.mj2	22	39	36	108
842	2018_05_31_11_54_11.mj2	23	39	36	108
843	2018_05_31_11_54_11.mj2	24	39	36	108
844	2018_05_31_11_54_11.mj2	25	39	36	108
845	2018_05_31_11_54_11.mj2	26	39	36	108
846	2018_05_31_11_54_11.mj2	27	39	36	108
847	2018_05_31_11_54_11.mj2	28	39	36	108
848	2018_05_31_11_54_11.mj2	29	39	36	108
849	2018_05_31_11_54_11.mj2	30	39	36	108
850	2018_05_31_11_54_11.mj2	31	39	36	108
851	2018_05_31_11_54_11.mj2	32	39	36	108
852	2018_05_31_11_54_11.mj2	33	39	36	108
853	2018_05_31_11_54_11.mj2	34	39	36	108
854	2018_05_31_11_54_11.mj2	35	39	36	108
855	2018_05_31_11_54_11.mj2	36	39	36	108
856	2018_05_31_11_54_11.mj2	37	39	36	108
857	2018_05_31_11_54_11.mj2	38	39	36	108
858	2018_05_31_11_54_11.mj2	39	39	36	108
859	2018_05_31_11_54_11.mj2	1	39	36	126
860	2018_05_31_11_54_11.mj2	2	39	36	126
861	2018_05_31_11_54_11.mj2	3	39	36	126
862	2018_05_31_11_54_11.mj2	4	39	36	126
863	2018_05_31_11_54_11.mj2	5	39	36	126
864	2018_05_31_11_54_11.mj2	6	39	36	126
865	2018_05_31_11_54_11.mj2	7	39	36	126
866	2018_05_31_11_54_11.mj2	8	39	36	126
867	2018_05_31_11_54_11.mj2	9	39	36	126
868	2018_05_31_11_54_11.mj2	10	39	36	126
869	2018_05_31_11_54_11.mj2	11	39	36	126
870	2018_05_31_11_54_11.mj2	12	39	36	126
871	2018_05_31_11_54_11.mj2	13	39	36	126
872	2018_05_31_11_54_11.mj2	14	39	36	126
873	2018_05_31_11_54_11.mj2	15	39	36	126
874	2018_05_31_11_54_11.mj2	16	39	36	126
875	2018_05_31_11_54_11.mj2	17	39	36	126
876	2018_05_31_11_54_11.mj2	18	39	36	126
877	2018_05_31_11_54_11.mj2	19	39	36	126
878	2018_05_31_11_54_11.mj2	20	39	36	126
879	2018_05_31_11_54_11.mj2	21	39	36	126
880	2018_05_31_11_54_11.mj2	22	39	36	126
881	2018_05_31_11_54_11.mj2	23	39	36	126
882	2018_05_31_11_54_11.mj2	24	39	36	126
883	2018_05_31_11_54_11.mj2	25	39	36	126
884	2018_05_31_11_54_11.mj2	26	39	36	126
885	2018_05_31_11_54_11.mj2	27	39	36	126
886	2018_05_31_11_54_11.mj2	28	39	36	126
887	2018_05_31_11_54_11.mj2	29	39	36	126
888	2018_05_31_11_54_11.mj2	30	39	36	126
889	2018_05_31_11_54_11.mj2	31	39	36	126
890	2018_05_31_11_54_11.mj2	32	39	36	126
891	2018_05_31_11_54_11.mj2	33	39	36	126
892	2018_05_31_11_54_11.mj2	34	39	36	126
893	2018_05_31_11_54_11.mj2	35	39	36	126
894	2018_05_31_11_54_11.mj2	36	39	36	126
895	2018_05_31_11_54_11.mj2	37	39	36	126
896	2018_05_31_11_54_11.mj2	38	39	36	126
897	2018_05_31_11_54_11.mj2	39	39	36	126
898	2018_05_31_11_54_11.mj2	1	39	36	144
899	2018_05_31_11_54_11.mj2	2	39	36	144
900	2018_05_31_11_54_11.mj2	3	39	36	144
901	2018_05_31_11_54_11.mj2	4	39	36	144
902	2018_05_31_11_54_11.mj2	5	39	36	144
903	2018_05_31_11_54_11.mj2	6	39	36	144
904	2018_05_31_11_54_11.mj2	7	39	36	144
905	2018_05_31_11_54_11.mj2	8	39	36	144
906	2018_05_31_11_54_11.mj2	9	39	36	144
907	2018_05_31_11_54_11.mj2	10	39	36	144
908	2018_05_31_11_54_11.mj2	11	39	36	144
909	2018_05_31_11_54_11.mj2	12	39	36	144
910	2018_05_31_11_54_11.mj2	13	39	36	144
911	2018_05_31_11_54_11.mj2	14	39	36	144
912	2018_05_31_11_54_11.mj2	15	39	36	144
913	2018_05_31_11_54_11.mj2	16	39	36	144
914	2018_05_31_11_54_11.mj2	17	39	36	144
915	2018_05_31_11_54_11.mj2	18	39	36	144
916	2018_05_31_11_54_11.mj2	19	39	36	144
917	2018_05_31_11_54_11.mj2	20	39	36	144
918	2018_05_31_11_54_11.mj2	21	39	36	144
919	2018_05_31_11_54_11.mj2	22	39	36	144
920	2018_05_31_11_54_11.mj2	23	39	36	144
921	2018_05_31_11_54_11.mj2	24	39	36	144
922	2018_05_31_11_54_11.mj2	25	39	36	144
923	2018_05_31_11_54_11.mj2	26	39	36	144
924	2018_05_31_11_54_11.mj2	27	39	36	144
925	2018_05_31_11_54_11.mj2	28	39	36	144
926	2018_05_31_11_54_11.mj2	29	39	36	144
927	2018_05_31_11_54_11.mj2	30	39	36	144
928	2018_05_31_11_54_11.mj2	31	39	36	144
929	2018_05_31_11_54_11.mj2	32	39	36	144
930	2018_05_31_11_54_11.mj2	33	39	36	144
931	2018_05_31_11_54_11.mj2	34	39	36	144
932	2018_05_31_11_54_11.mj2	35	39	36	144
933	2018_05_31_11_54_11.mj2	36	39	36	144
934	2018_05_31_11_54_11.mj2	37	39	36	144
935	2018_05_31_11_54_11.mj2	38	39	36	144
936	2018_05_31_11_54_11.mj2	39	39	36	144
937	2018_05_31_11_54_11.mj2	1	39	36	162
938	2018_05_31_11_54_11.mj2	2	39	36	162
939	2018_05_31_11_54_11.mj2	3	39	36	162
940	2018_05_31_11_54_11.mj2	4	39	36	162
941	2018_05_31_11_54_11.mj2	5	39	36	162
942	2018_05_31_11_54_11.mj2	6	39	36	162
943	2018_05_31_11_54_11.mj2	7	39	36	162
944	2018_05_31_11_54_11.mj2	8	39	36	162
945	2018_05_31_11_54_11.mj2	9	39	36	162
946	2018_05_31_11_54_11.mj2	10	39	36	162
947	2018_05_31_11_54_11.mj2	11	39	36	162
948	2018_05_31_11_54_11.mj2	12	39	36	162
949	2018_05_31_11_54_11.mj2	13	39	36	162
950	2018_05_31_11_54_11.mj2	14	39	36	162
951	2018_05_31_11_54_11.mj2	15	39	36	162
952	2018_05_31_11_54_11.mj2	16	39	36	162
953	2018_05_31_11_54_11.mj2	17	39	36	162
954	2018_05_31_11_54_11.mj2	18	39	36	162
955	2018_05_31_11_54_11.mj2	19	39	36	162
956	2018_05_31_11_54_11.mj2	20	39	36	162
957	2018_05_31_11_54_11.mj2	21	39	36	162
958	2018_05_31_11_54_11.mj2	22	39	36	162
959	2018_05_31_11_54_11.mj2	23	39	36	162
960	2018_05_31_11_54_11.mj2	24	39	36	162
961	2018_05_31_11_54_11.mj2	25	39	36	162
962	2018_05_31_11_54_11.mj2	26	39	36	162
963	2018_05_31_11_54_11.mj2	27	39	36	162
964	2018_05_31_11_54_11.mj2	28	39	36	162
965	2018_05_31_11_54_11.mj2	29	39	36	162
966	2018_05_31_11_54_11.mj2	30	39	36	162
967	2018_05_31_11_54_11.mj2	31	39	36	162
968	2018_05_31_11_54_11.mj2	32	39	36	162
969	2018_05_31_11_54_11.mj2	33	39	36	162
970	2018_05_31_11_54_11.mj2	34	39	36	162
971	2018_05_31_11_54_11.mj2	35	39	36	162
972	2018_05_31_11_54_11.mj2	36	39	36	162
973	2018_05_31_11_54_11.mj2	37	39	36	162
974	2018_05_31_11_54_11.mj2	38	39	36	162
975	2018_05_31_11_54_11.mj2	39	39	36	162
976	2018_05_31_11_54_11.mj2	1	39	36	180
977	2018_05_31_11_54_11.mj2	2	39	36	180
978	2018_05_31_11_54_11.mj2	3	39	36	180
979	2018_05_31_11_54_11.mj2	4	39	36	180
980	2018_05_31_11_54_11.mj2	5	39	36	180
981	2018_05_31_11_54_11.mj2	6	39	36	180
982	2018_05_31_11_54_11.mj2	7	39	36	180
983	2018_05_31_11_54_11.mj2	8	39	36	180
984	2018_05_31_11_54_11.mj2	9	39	36	180
985	2018_05_31_11_54_11.mj2	10	39	36	180
986	2018_05_31_11_54_11.mj2	11	39	36	180
987	2018_05_31_11_54_11.mj2	12	39	36	180
988	2018_05_31_11_54_11.mj2	13	39	36	180
989	2018_05_31_11_54_11.mj2	14	39	36	180
990	2018_05_31_11_54_11.mj2	15	39	36	180
991	2018_05_31_11_54_11.mj2	16	39	36	180
992	2018_05_31_11_54_11.mj2	17	39	36	180
993	2018_05_31_11_54_11.mj2	18	39	36	180
994	2018_05_31_11_54_11.mj2	19	39	36	180
995	2018_05_31_11_54_11.mj2	20	39	36	180
996	2018_05_31_11_54_11.mj2	21	39	36	180
997	2018_05_31_11_54_11.mj2	22	39	36	180
998	2018_05_31_11_54_11.mj2	23	39	36	180
999	2018_05_31_11_54_11.mj2	24	39	36	180
1000	2018_05_31_11_54_11.mj2	25	39	36	180
1001	2018_05_31_11_54_11.mj2	26	39	36	180
1002	2018_05_31_11_54_11.mj2	27	39	36	180
1003	2018_05_31_11_54_11.mj2	28	39	36	180
1004	2018_05_31_11_54_11.mj2	29	39	36	180
1005	2018_05_31_11_54_11.mj2	30	39	36	180
1006	2018_05_31_11_54_11.mj2	31	39	36	180
1007	2018_05_31_11_54_11.mj2	32	39	36	180
1008	2018_05_31_11_54_11.mj2	33	39	36	180
1009	2018_05_31_11_54_11.mj2	34	39	36	180
1010	2018_05_31_11_54_11.mj2	35	39	36	180
1011	2018_05_31_11_54_11.mj2	36	39	36	180
1012	2018_05_31_11_54_11.mj2	37	39	36	180
1013	2018_05_31_11_54_11.mj2	38	39	36	180
1014	2018_05_31_11_54_11.mj2	39	39	36	180
1015	2018_05_31_11_54_11.mj2	1	39	36	198
1016	2018_05_31_11_54_11.mj2	2	39	36	198
1017	2018_05_31_11_54_11.mj2	3	39	36	198
1018	2018_05_31_11_54_11.mj2	4	39	36	198
1019	2018_05_31_11_54_11.mj2	5	39	36	198
1020	2018_05_31_11_54_11.mj2	6	39	36	198
